1870
200  350  14.46
200  360  21.3
200  365  118.73
200  380  55.05
200  390  39.74
200  640  54.74
200  710  61.97
200  740  25.5
210  211  100.74
210  255  165.18
210  365  39.25
211  220  131.47
211  255  92.89
220  225  65.15
220  230  112.78
220  235  10.29
220  255  111.93
220  325  80.89
220  350  5.65
220  365  39.97
220  640  18.47
220  740  12.13
225  255  86.54
225  325  35.16
255  300  170.44
255  325  46.52
255  360  14.46
255  365  134.3
255  380  33.23
255  390  29.83
255  640  41.31
300  345  11.19
300  640  35.52
350  365  6.23
365  630  7.56
380  390  23.53
710  740  18.51

1888
2  41  7.72
2  70  38.37
2  101  14.09
2  140  69.67
2  200  563.96
2  220  116.89
2  255  148.3
2  325  32.19
2  740  21.29
135  200  15.03
140  200  55.42
155  200  36.16
155  255  15.14
160  200  46.92
160  220  53.83
165  200  11.99
165  220  9.33
200  210  262.77
200  211  110.11
200  220  288.83
200  230  76.84
200  235  28.35
200  255  246.54
200  325  65.23
200  350  14.1
200  360  22.03
200  365  168.66
200  380  65.07
200  390  50.64
200  640  55.22
200  710  61.21
200  740  24.23
210  211  103.9
210  255  173.02
210  365  52.39
211  220  134.6
211  255  95.98
211  360  18.24
220  225  66.09
220  230  112.87
220  255  114.57
220  325  63.24
220  350  4.96
220  365  53.03
220  640  29.52
220  740  17.47
225  255  83.56
225  325  32.97
255  300  75.54
255  325  53.08
255  365  157.7
255  380  37.32
255  390  31.84
300  325  40.84
300  345  10.96
300  640  20.05
365  630  5.85
380  390  23.0
710  740  21.43

1889
2  41  6.52
2  70  44.69
2  101  14.94
2  140  71.21
2  200  648.76
2  220  136.43
2  255  183.14
2  325  34.41
135  200  10.9
140  200  54.73
155  200  38.31
155  255  16.29
160  200  35.35
160  220  55.53
165  200  12.95
165  220  11.04
200  210  248.21
200  211  123.1
200  220  324.66
200  230  86.93
200  235  27.16
200  255  289.99
200  350  13.15
200  360  21.6
200  365  181.27
200  380  74.76
200  390  49.43
200  640  65.34
200  710  53.95
200  740  33.24
210  211  109.5
210  255  164.15
210  365  47.29
211  220  151.9
211  255  111.94
211  360  19.65
220  225  77.66
220  230  118.76
220  255  131.82
220  325  25.67
220  350  7.59
220  365  49.63
220  640  29.68
220  740  17.33
225  255  94.41
225  325  38.67
255  300  206.49
255  325  64.22
255  365  191.22
255  380  48.12
255  390  27.03
300  325  45.53
300  345  10.95
300  640  23.73
325  365  32.45
350  365  5.04
350  640  5.58
365  630  10.1
710  740  25.7

1890
2  41  38.6
2  70  54.58
2  100  9.52
2  101  24.14
2  140  166.46
2  200  620.98
2  220  153.36
2  255  194.62
2  325  43.34
100  200  6.95
130  220  3.41
135  200  10.44
155  200  31.69
160  200  60.22
160  220  39.05
165  200  11.43
165  220  11.21
200  210  172.92
200  211  120.12
200  220  294.54
200  230  84.05
200  235  24.47
200  255  217.79
200  325  52.09
200  350  14.97
200  360  27.43
200  365  141.63
200  380  55.37
200  390  49.41
200  640  55.63
200  710  54.91
200  740  24.51
210  211  78.11
210  255  131.67
211  220  127.15
211  255  84.24
220  225  69.8
220  230  96.44
220  255  131.81
220  325  51.73
220  640  28.36
220  740  11.94
225  255  81.43
225  325  41.43
230  235  19.49
230  800  6.86
255  300  220.43
255  325  54.57
255  360  23.21
255  365  173.71
255  380  46.37
255  390  32.09
300  325  42.23
300  640  24.39
365  630  11.52
710  740  14.04

1891
2  41  9.19
2  70  42.25
2  100  7.94
2  101  16.85
2  130  1.9
2  140  97.35
2  200  694.76
2  211  48.54
2  220  169.04
2  255  190.1
2  325  35.26
2  740  24.1
100  200  7.99
130  200  1.83
130  220  3.06
135  200  9.65
140  200  61.56
155  200  28.32
155  255  18.76
160  200  27.32
160  211  15.59
160  220  40.65
165  200  7.36
165  220  8.9
200  210  238.26
200  211  120.15
200  220  326.39
200  230  96.07
200  235  24.97
200  255  286.58
200  325  64.75
200  350  17.2
200  360  32.45
200  365  160.94
200  380  83.43
200  390  55.93
200  640  36.59
200  710  58.12
200  740  25.01
210  211  111.0
210  255  127.8
211  220  154.02
211  255  92.22
211  360  22.05
220  225  64.42
220  230  112.69
220  255  130.53
220  325  58.62
220  350  6.47
220  640  32.44
220  740  17.49
225  255  89.28
225  325  34.58
255  300  219.76
255  325  56.21
255  365  191.28
255  380  48.99
255  390  46.25
300  325  41.72
300  345  14.21
300  365  170.92
300  640  25.12
365  630  11.39
380  390  25.73
710  740  15.41

1892
2  41  8.48
2  70  52.44
2  101  14.36
2  140  132.92
2  200  677.42
2  210  70.21
2  211  49.7
2  220  170.62
2  255  188.42
2  325  36.69
2  740  27.08
135  200  11.73
155  200  31.9
155  255  10.88
160  200  35.96
160  220  37.92
165  200  7.16
200  210  245.02
200  211  116.82
200  220  310.92
200  230  77.68
200  235  25.1
200  255  269.61
200  325  60.97
200  350  13.57
200  360  30.37
200  365  119.42
200  380  87.12
200  390  56.51
200  640  34.83
200  710  48.15
200  740  23.66
210  211  107.56
210  255  104.6
211  220  131.36
211  255  80.89
220  225  62.97
220  230  78.74
220  255  125.95
220  325  62.95
220  640  29.31
220  740  20.66
225  255  73.98
225  325  42.49
255  300  223.35
255  325  58.14
255  360  28.02
255  365  136.74
255  380  42.4
255  390  44.99
300  325  43.66
300  345  12.01
300  360  23.08
300  365  135.79
300  640  28.65
350  640  5.44
365  630  9.97
710  740  19.07
730  740  4.24

1893
2  41  6.2
2  70  42.88
2  140  88.6
2  200  628.83
2  210  79.98
2  220  137.34
2  255  179.78
2  325  43.82
2  740  33.29
100  200  7.7
130  220  6.21
135  200  10.63
140  200  60.29
155  200  33.1
155  255  11.02
160  200  34.99
160  220  36.56
165  220  7.82
200  210  246.56
200  211  119.87
200  220  307.23
200  230  80.12
200  235  20.0
200  255  283.51
200  325  60.55
200  350  11.27
200  360  27.28
200  365  146.74
200  380  64.48
200  390  61.73
200  640  42.01
200  710  74.1
200  740  31.9
210  211  109.3
210  255  155.04
211  220  129.4
211  255  79.9
211  360  14.1
220  225  35.78
220  230  62.62
220  255  119.56
220  325  64.87
220  365  59.02
220  640  27.54
220  740  21.92
225  255  79.8
225  325  38.49
255  300  236.86
255  325  62.57
255  365  127.34
255  380  49.94
255  390  41.18
300  325  44.81
300  345  12.85
300  365  188.71
300  640  22.74
350  640  4.47
365  630  12.29
710  740  31.8
730  740  3.16

1894
2  140  79.36
2  200  541.93
2  220  110.53
2  255  161.73
2  740  41.52
135  200  7.87
135  211  6.43
140  200  55.59
155  200  28.55
155  255  9.12
160  200  38.84
160  211  19.5
200  210  232.97
200  211  116.63
200  220  303.17
200  225  30.89
200  230  80.65
200  235  18.6
200  255  273.67
200  325  57.29
200  350  12.03
200  360  25.74
200  365  181.67
200  380  67.06
200  390  64.38
200  640  64.41
200  740  10.34
210  211  98.17
210  255  154.04
210  365  73.58
211  220  125.53
211  255  75.67
211  360  15.31
220  225  41.69
220  230  73.57
220  255  110.1
220  325  56.56
220  365  68.56
220  640  28.64
220  740  22.84
225  255  78.76
225  325  46.57
255  300  213.67
255  325  57.1
255  365  200.45
255  380  52.1
255  390  48.66
255  740  9.03
300  325  42.23
300  345  11.91
300  350  4.22
300  365  296.6
300  640  21.24
325  365  30.44
350  365  6.73
365  640  10.83
365  710  18.36
380  390  25.41
630  640  3.12

1895
2  70  36.13
2  100  8.28
2  101  13.42
2  140  85.28
2  155  8.12
2  165  4.98
2  200  592.14
2  210  51.38
2  211  40.16
2  220  111.61
2  230  15.58
2  255  190.6
2  325  41.18
2  640  12.56
2  710  28.94
2  740  33.17
70  200  9.69
135  200  13.1
135  211  7.36
140  165  9.42
140  200  53.35
155  200  32.59
155  211  6.93
155  255  9.85
160  165  6.54
160  200  70.4
160  211  20.63
160  220  43.18
160  255  16.1
165  200  8.81
165  211  5.93
165  220  8.5
165  255  4.8
200  210  174.6
200  211  121.31
200  220  299.21
200  225  34.3
200  230  72.93
200  235  19.27
200  255  232.06
200  325  42.33
200  350  9.98
200  360  14.68
200  365  154.82
200  380  57.58
200  390  60.96
200  600  5.11
200  640  54.13
200  710  41.93
200  740  28.19
210  211  65.47
210  255  97.28
210  365  32.96
211  220  112.6
211  255  98.32
211  360  21.05
211  365  30.03
220  225  46.06
220  230  62.35
220  255  124.71
220  325  48.22
220  350  2.85
220  365  49.33
220  600  3.83
220  640  27.78
220  740  22.04
225  255  86.37
225  325  43.07
230  235  14.33
230  255  14.19
255  300  207.96
255  325  54.48
255  350  2.61
255  360  20.68
255  365  182.14
255  380  46.85
255  390  50.07
255  740  12.62
300  325  34.87
300  350  3.64
300  360  12.91
300  365  21.86
325  365  22.63
350  365  4.41
350  640  3.86
380  390  21.76
710  740  26.04

1896
2  41  6.11
2  70  36.9
2  101  13.47
2  140  85.31
2  155  8.13
2  200  688.72
2  210  80.18
2  211  40.84
2  220  113.3
2  255  192.13
2  325  43.43
2  740  38.8
130  200  2.56
135  200  10.68
140  165  8.99
140  200  52.27
155  200  30.04
155  211  9.67
155  255  11.0
160  165  8.72
160  200  76.06
160  220  49.21
165  200  8.53
165  211  7.34
165  220  7.8
200  210  245.28
200  211  131.88
200  220  313.44
200  225  38.41
200  230  88.27
200  235  20.25
200  255  287.65
200  325  55.85
200  350  11.77
200  360  21.89
200  365  166.76
200  380  73.56
200  390  65.87
200  600  3.44
200  640  63.12
200  710  47.26
200  740  54.1
210  211  103.79
210  255  150.2
210  365  92.55
211  220  114.12
211  255  82.88
211  360  26.21
211  365  31.0
220  225  49.97
220  230  97.49
220  255  114.7
220  325  48.57
220  365  46.79
220  600  2.61
220  640  29.44
220  740  21.66
225  255  93.55
225  325  34.48
230  235  15.87
255  300  187.6
255  325  58.18
255  365  246.13
255  380  54.24
255  390  47.33
255  740  16.34
300  325  33.01
300  345  6.75
300  350  4.12
300  640  21.65
325  345  7.57
325  360  10.62
325  365  25.86
325  640  10.54
350  365  6.13
350  640  4.61
365  640  10.59
380  390  27.62
710  740  28.52
730  740  6.88

1897
2  41  5.29
2  70  22.67
2  101  12.95
2  140  81.47
2  200  714.56
2  210  106.7
2  211  47.15
2  220  151.45
2  255  236.45
2  325  41.93
2  740  45.95
130  200  2.46
135  145  0.0200508
135  200  10.32
140  165  7.76
140  200  44.32
155  200  25.97
155  255  9.9
160  200  51.03
160  220  48.48
165  220  7.11
200  210  248.28
200  211  140.79
200  220  350.88
200  225  38.36
200  230  93.29
200  235  19.67
200  255  281.96
200  325  56.41
200  350  13.57
200  360  26.01
200  365  159.17
200  380  80.56
200  390  67.94
200  630  5.15
200  640  60.95
200  710  37.84
200  740  59.33
210  211  105.02
210  255  154.5
210  365  102.68
211  220  111.61
211  255  88.28
211  360  21.54
220  225  52.91
220  230  75.56
220  255  117.58
220  325  54.36
220  600  3.06
220  640  29.39
220  740  25.47
225  255  95.94
225  325  36.32
255  300  194.59
255  325  63.07
255  345  1.63
255  360  20.22
255  365  256.75
255  380  62.92
255  390  48.2
300  325  35.18
300  345  8.51
300  360  22.27
350  365  6.06
380  390  29.0
710  740  36.94

1898
2  41  3.83
2  70  30.5
2  101  10.46
2  140  75.06
2  200  715.88
2  210  123.88
2  211  66.19
2  220  171.57
2  255  224.73
2  325  51.54
2  740  28.42
130  200  2.83
135  145  0.33
135  200  11.55
140  165  7.9
140  200  51.98
155  200  31.36
155  255  18.4
160  165  8.8
160  200  66.45
160  220  55.74
165  200  8.79
165  220  8.33
200  210  244.62
200  211  157.46
200  220  343.78
200  225  38.0
200  230  90.62
200  235  23.96
200  255  330.42
200  325  63.5
200  350  14.88
200  360  26.94
200  365  151.12
200  380  84.55
200  390  81.79
200  600  3.93
200  630  2.45
200  640  52.94
200  710  37.85
200  740  26.09
210  211  114.75
210  255  167.92
210  365  70.34
210  740  56.49
211  220  119.1
211  255  93.53
211  360  17.8
220  225  54.8
220  230  78.4
220  255  139.06
220  325  48.07
220  365  67.4
220  640  29.34
225  255  100.57
225  325  37.12
255  300  210.4
255  325  69.17
255  360  23.48
255  365  273.66
255  380  73.63
255  390  50.34
300  325  36.02
300  345  7.77
300  360  28.42
325  365  40.28
325  640  19.92
325  740  37.96
350  365  6.65
380  390  31.83
710  740  44.05
730  740  2.29
740  800  3.37

1899
2  41  3.27
2  70  37.0
2  100  8.16
2  101  9.35
2  130  1.93
2  135  2.54
2  140  70.1
2  200  697.18
2  211  63.4
2  220  138.51
2  230  26.97
2  255  239.99
2  325  49.86
2  390  20.65
2  710  33.1
2  740  64.92
130  200  2.78
135  145  0.32
135  155  2.6
135  200  9.92
135  255  3.27
140  200  45.05
155  200  36.36
155  211  8.88
155  255  18.31
160  200  93.92
160  211  36.83
160  220  58.65
160  255  40.0
165  200  7.51
200  210  256.95
200  211  169.04
200  220  356.99
200  225  42.48
200  230  116.51
200  235  25.4
200  255  326.42
200  325  70.15
200  345  1.09
200  350  12.61
200  360  21.51
200  365  154.78
200  380  48.42
200  390  86.12
200  640  48.94
200  710  48.71
200  740  44.61
200  800  1.0
210  211  113.68
210  255  168.0
210  365  84.77
211  220  132.92
211  255  111.19
211  360  8.66
211  365  33.85
220  225  59.31
220  230  73.24
220  255  137.68
220  325  55.4
220  365  45.06
220  640  33.53
220  740  28.47
225  255  107.05
225  325  45.21
230  255  28.61
255  300  230.84
255  325  79.97
255  345  2.04
255  360  19.24
255  365  282.14
255  380  30.06
255  390  55.67
255  740  17.4
300  325  40.35
300  345  8.88
300  360  21.13
300  365  24.16
300  640  9.94
325  365  19.3
325  640  13.77
365  640  8.49
380  390  15.41
630  640  2.75
710  740  49.03
730  740  9.72

1900
2  70  45.93
2  135  6.06
2  140  82.21
2  200  812.24
2  210  104.43
2  211  64.6
2  220  151.88
2  255  288.79
2  325  58.88
2  740  38.22
130  200  2.35
135  200  10.86
140  165  8.85
140  200  56.69
145  255  1.3
