1870
135  PER  1
140  BRA  3
155  CHL  1
160  ARG  2
165  URU  1
200  UKG  4
210  NTH  5
211  BEL  5
220  FRN  5
225  SWZ  5
230  SPN  5
255  GMY  2
325  ITA  2
350  GRC  1
365  RUS  6
380  SWD  7
710  CHN  1
740  JPN  1
900  AUL  1
145  BOL  4
150  PAR  2
205  IRE  4
235  POR  4
366  EST  2
375  FIN  2
385  NOR  2
390  DEN  2
560  SAF  4
800  THI  4
920  NEW  4
290  POL  2
305  AUS  2
310  HUN  2
315  CZE  2
355  BUL  2
367  LAT  2
368  LIT  2
640  TUR  2
360  ROM  2
345  YUG  2
339  ALB  2
630  IRN  6

1929
2  USA  1
20  CAN  1
40  CUB  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  2
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
155  CHL  1
160  ARG  2
165  URU  1
200  UKG  3
210  NTH  4
211  BEL  4
220  FRN  5
225  SWZ  5
230  SPN  5
255  GMY  2
325  ITA  2
350  GRC  1
365  RUS  3
380  SWD  3
710  CHN  6
740  JPN  6
900  AUL  5
145  BOL  3
150  PAR  2
205  IRE  3
235  POR  3
366  EST  2
367  LAT  2
375  FIN  2
385  NOR  2
390  DEN  2
560  SAF  3
630  IRN  3
800  THI  6
920  NEW  3
290  POL  2
305  AUS  2
310  HUN  2
315  CZE  2
355  BUL  2
368  LIT  2
640  TUR  2
360  ROM  2
345  YUG  2
339  ALB  2

1930
2  USA  1
20  CAN  1
40  CUB  1
42  DOM  1
91  HON  1
92  SAL  2
93  NIC  1
100  COL  1
101  VEN  1
155  CHL  1
160  ARG  3
200  UKG  4
230  SPN  1
710  CHN  1
255  GMY  2
140  BRA  1
145  BOL  4
325  ITA  3
70  MEX  3
165  URU  4
211  BEL  5
225  SWZ  5
235  POR  4
290  POL  2
380  SWD  2
390  DEN  2
560  SAF  4
630  IRN  4
640  TUR  4
800  THI  4
205  IRE  4
210  NTH  5
220  FRN  5
365  RUS  4
900  AUL  4
920  NEW  4
385  NOR  4
375  FIN  4
305  AUS  2
315  CZE  2
345  YUG  2
360  ROM  2
350  GRC  2
310  HUN  2
355  BUL  2
740  JPN  1

1931
2  USA  1
20  CAN  1
40  CUB  1
42  DOM  1
70  MEX  1
90  GUA  2
91  HON  1
92  SAL  2
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
155  CHL  1
160  ARG  3
200  UKG  4
210  NTH  5
211  BEL  5
220  FRN  3
225  SWZ  3
230  SPN  3
255  GMY  3
325  ITA  3
365  RUS  6
380  SWD  7
710  CHN  4
740  JPN  4
145  BOL  4
150  PAR  3
165  URU  4
205  IRE  4
235  POR  3
290  POL  3
350  GRC  4
366  EST  3
367  LAT  6
368  LIT  3
375  FIN  3
385  NOR  5
390  DEN  3
560  SAF  4
630  IRN  6
800  THI  4
900  AUL  4
920  NEW  4
305  AUS  3
310  HUN  3
345  YUG  3
355  BUL  3
360  ROM  3
640  TUR  3
315  CZE  3
339  ALB  3
700  AFG  6

1932
2  USA  1
20  CAN  1
40  CUB  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
155  CHL  1
200  UKG  2
210  NTH  3
211  BEL  3
220  FRN  3
230  SPN  3
255  GMY  4
325  ITA  5
380  SWD  6
710  CHN  7
740  JPN  7
145  BOL  2
150  PAR  5
160  ARG  5
165  URU  2
205  IRE  2
235  POR  2
290  POL  4
350  GRC  2
365  RUS  8
366  EST  4
367  LAT  4
368  LIT  4
375  FIN  4
385  NOR  4
390  DEN  4
560  SAF  2
630  IRN  8
900  AUL  7
920  NEW  2
225  SWZ  3
305  AUS  5
310  HUN  5
315  CZE  5
355  BUL  4
360  ROM  4
640  TUR  4
345  YUG  5
339  ALB  5
700  AFG  8
800  THI  7

1933
2  USA  1
20  CAN  1
40  CUB  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
140  BRA  1
155  CHL  1
160  ARG  2
200  UKG  3
210  NTH  4
211  BEL  4
220  FRN  4
230  SPN  4
255  GMY  4
325  ITA  2
380  SWD  5
710  CHN  6
740  JPN  6
135  PER  3
145  BOL  3
150  PAR  2
165  URU  3
205  IRE  3
235  POR  3
290  POL  4
350  GRC  3
365  RUS  7
366  EST  3
367  LAT  4
368  LIT  4
375  FIN  4
385  NOR  4
390  DEN  4
560  SAF  3
630  IRN  3
900  AUL  6
920  NEW  3
225  SWZ  4
305  AUS  2
310  HUN  2
315  CZE  4
355  BUL  4
640  TUR  4
345  YUG  2
339  ALB  2
700  AFG  7
800  THI  6

1934
2  USA  1
20  CAN  1
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
155  CHL  1
200  UKG  2
220  FRN  3
230  SPN  3
325  ITA  4
380  SWD  5
710  CHN  6
740  JPN  6
255  GMY  3
150  PAR  7
160  ARG  7
165  URU  2
205  IRE  2
210  NTH  3
211  BEL  3
235  POR  2
290  POL  3
365  RUS  8
366  EST  3
367  LAT  3
368  LIT  3
375  FIN  2
385  NOR  3
390  DEN  3
560  SAF  2
630  IRN  2
645  IRQ  2
900  AUL  6
920  NEW  2
225  SWZ  3
305  AUS  4
310  HUN  4
315  CZE  3
350  GRC  3
355  BUL  3
640  TUR  3
345  YUG  4
339  ALB  4
700  AFG  8
800  THI  6

1935
2  USA  1
20  CAN  1
40  CUB  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
95  PAN  1
100  COL  1
101  VEN  1
135  PER  2
140  BRA  1
155  CHL  3
160  ARG  4
200  UKG  5
210  NTH  6
211  BEL  6
220  FRN  6
230  SPN  7
290  POL  8
325  ITA  9
380  SWD  10
710  CHN  11
740  JPN  11
255  GMY  12
145  BOL  5
150  PAR  4
165  URU  5
205  IRE  5
235  POR  5
365  RUS  5
366  EST  5
367  LAT  12
368  LIT  5
375  FIN  12
385  NOR  12
390  DEN  12
560  SAF  6
630  IRN  5
645  IRQ  5
900  AUL  11
920  NEW  5
225  SWZ  6
305  AUS  12
310  HUN  12
315  CZE  12
345  YUG  12
350  GRC  12
355  BUL  12
360  ROM  12
640  TUR  12
800  THI  11

1936
2  USA  1
20  CAN  1
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
155  CHL  2
160  ARG  3
200  UKG  4
210  NTH  5
211  BEL  5
220  FRN  5
230  SPN  5
325  ITA  6
380  SWD  7
710  CHN  8
740  JPN  8
255  GMY  5
145  BOL  4
150  PAR  3
165  URU  4
205  IRE  4
235  POR  4
290  POL  5
365  RUS  4
366  EST  5
367  LAT  5
368  LIT  4
375  FIN  4
385  NOR  5
390  DEN  5
560  SAF  4
630  IRN  4
645  IRQ  4
900  AUL  4
920  NEW  4
225  SWZ  5
305  AUS  5
310  HUN  5
315  CZE  5
345  YUG  5
350  GRC  5
355  BUL  5
360  ROM  5
640  TUR  5
339  ALB  6
700  AFG  4
800  THI  8

1937
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  3
140  BRA  1
155  CHL  4
160  ARG  5
200  UKG  6
210  NTH  7
211  BEL  7
220  FRN  7
325  ITA  8
365  RUS  2
380  SWD  9
710  CHN  1
740  JPN  1
255  GMY  7
670  SAU  3
150  PAR  5
165  URU  6
205  IRE  6
230  SPN  7
235  POR  6
290  POL  6
366  EST  6
367  LAT  6
368  LIT  6
375  FIN  6
385  NOR  6
390  DEN  6
560  SAF  6
630  IRN  6
645  IRQ  6
651  EGY  6
900  AUL  6
920  NEW  6
225  SWZ  7
305  AUS  7
310  HUN  7
315  CZE  7
345  YUG  7
350  GRC  7
355  BUL  7
360  ROM  7
640  TUR  7
339  ALB  8
700  AFG  2
800  THI  1

1938
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
155  CHL  1
160  ARG  3
200  UKG  2
210  NTH  4
211  BEL  4
220  FRN  4
325  ITA  1
365  RUS  2
380  SWD  5
710  CHN  1
740  JPN  1
255  GMY  4
145  BOL  2
165  URU  2
205  IRE  2
230  SPN  2
235  POR  2
290  POL  2
367  LAT  2
368  LIT  2
375  FIN  2
385  NOR  2
390  DEN  2
560  SAF  2
651  EGY  2
900  AUL  2
920  NEW  2
225  SWZ  4
305  AUS  4
310  HUN  4
315  CZE  4
345  YUG  4
350  GRC  4
355  BUL  4
360  ROM  4
640  TUR  4
366  EST  2
800  THI  2
630  IRN  2

1948
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
145  BOL  1
155  CHL  1
160  ARG  3
165  URU  1
210  NTH  2
220  FRN  4
225  SWZ  1
235  POR  2
325  ITA  3
350  GRC  1
380  SWD  2
385  NOR  2
560  SAF  2
640  TUR  2
652  SYR  1
670  SAU  1
710  CHN  1
750  IND  2
780  SRI  2
800  THI  1
840  PHI  1
200  UKG  2
150  PAR  3
230  SPN  3
205  IRE  2
375  FIN  5
390  DEN  2
395  ICE  2
630  IRN  2
645  IRQ  4
651  EGY  2
663  JOR  2
666  ISR  2
775  MYA  2
900  AUL  2
920  NEW  2
290  POL  5
365  RUS  5
310  HUN  5
315  CZE  5
345  YUG  5
360  ROM  5
355  BUL  5
770  PAK  2

1949
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  2
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  2
140  BRA  2
145  BOL  1
150  PAR  3
155  CHL  1
160  ARG  3
165  URU  2
200  UKG  2
210  NTH  4
220  FRN  4
225  SWZ  4
230  SPN  3
235  POR  2
325  ITA  3
350  GRC  1
380  SWD  5
385  NOR  5
390  DEN  2
530  ETH  1
560  SAF  2
630  IRN  2
640  TUR  2
652  SYR  4
666  ISR  2
670  SAU  4
710  CHN  1
732  ROK  1
750  IND  2
780  SRI  2
800  THI  1
840  PHI  1
850  INS  4
205  IRE  2
290  POL  2
310  HUN  2
345  YUG  2
360  ROM  2
375  FIN  2
395  ICE  2
645  IRQ  4
651  EGY  2
770  PAK  2
900  AUL  2
920  NEW  2
315  CZE  4
365  RUS  2
775  MYA  2

1950
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  2
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  2
140  BRA  3
145  BOL  1
150  PAR  1
155  CHL  1
160  ARG  2
165  URU  2
200  UKG  2
205  IRE  2
210  NTH  4
211  BEL  4
212  LUX  4
220  FRN  4
225  SWZ  4
230  SPN  4
235  POR  5
325  ITA  4
345  YUG  4
350  GRC  2
380  SWD  2
385  NOR  2
395  ICE  2
530  ETH  1
560  SAF  2
630  IRN  6
640  TUR  2
652  SYR  7
660  LEB  7
666  ISR  2
670  SAU  4
710  CHN  1
732  ROK  1
750  IND  6
780  SRI  6
800  THI  1
840  PHI  1
850  INS  4
900  AUL  2
290  POL  2
365  RUS  2
375  FIN  2
390  DEN  2
645  IRQ  4
651  EGY  4
770  PAK  6
920  NEW  2
310  HUN  4
315  CZE  4
775  MYA  6

1951
2  USA  1
20  CAN  2
40  CUB  3
41  HAI  1
42  DOM  4
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  4
140  BRA  5
145  BOL  4
150  PAR  1
155  CHL  1
160  ARG  5
165  URU  6
200  UKG  4
205  IRE  4
210  NTH  7
211  BEL  7
212  LUX  7
220  FRN  7
225  SWZ  7
230  SPN  7
235  POR  4
325  ITA  7
345  YUG  7
350  GRC  4
380  SWD  8
385  NOR  8
390  DEN  8
395  ICE  4
530  ETH  1
560  SAF  4
630  IRN  2
640  TUR  4
651  EGY  2
652  SYR  7
660  LEB  7
666  ISR  4
670  SAU  7
732  ROK  1
750  IND  2
780  SRI  2
800  THI  1
840  PHI  1
850  INS  7
900  AUL  4
920  NEW  4
710  CHN  2
290  POL  8
365  RUS  4
375  FIN  4
645  IRQ  7
770  PAK  2
775  MYA  2
310  HUN  7
315  CZE  8
360  ROM  2

1952
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  3
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  2
130  ECU  1
135  PER  4
140  BRA  5
145  BOL  3
150  PAR  5
155  CHL  1
160  ARG  5
165  URU  5
200  UKG  3
210  NTH  6
211  BEL  7
212  LUX  6
220  FRN  3
225  SWZ  3
230  SPN  3
235  POR  7
325  ITA  3
345  YUG  3
350  GRC  3
380  SWD  3
385  NOR  3
390  DEN  3
395  ICE  3
530  ETH  3
560  SAF  3
630  IRN  3
640  TUR  3
651  EGY  3
652  SYR  2
660  LEB  2
666  ISR  3
670  SAU  3
713  TAW  6
732  ROK  6
740  JPN  6
750  IND  6
780  SRI  6
800  THI  6
840  PHI  1
850  INS  6
900  AUL  3
920  NEW  3
205  IRE  3
290  POL  3
365  RUS  3
375  FIN  3
645  IRQ  3
770  PAK  6
775  MYA  6
360  ROM  7
315  CZE  3
310  HUN  3
710  CHN  6

1953
2  USA  1
20  CAN  1
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
145  BOL  2
150  PAR  1
155  CHL  1
160  ARG  1
165  URU  3
200  UKG  4
210  NTH  4
211  BEL  4
212  LUX  4
220  FRN  4
225  SWZ  4
230  SPN  4
235  POR  4
325  ITA  4
345  YUG  1
350  GRC  4
380  SWD  4
385  NOR  4
395  ICE  1
530  ETH  5
560  SAF  6
630  IRN  7
640  TUR  4
651  EGY  4
652  SYR  4
666  ISR  8
670  SAU  7
732  ROK  7
740  JPN  7
750  IND  7
800  THI  7
840  PHI  1
850  INS  7
900  AUL  9
205  IRE  4
290  POL  4
315  CZE  4
365  RUS  10
375  FIN  10
390  DEN  4
645  IRQ  4
663  JOR  4
770  PAK  7
775  MYA  7
780  SRI  9
920  NEW  4
660  LEB  4
310  HUN  4
360  ROM  10
678  YAR  5
355  BUL  4
710  CHN  9

1954
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  3
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  2
130  ECU  1
135  PER  4
140  BRA  5
145  BOL  6
150  PAR  5
155  CHL  5
160  ARG  5
165  URU  5
200  UKG  7
210  NTH  8
211  BEL  7
212  LUX  8
220  FRN  7
225  SWZ  7
230  SPN  7
235  POR  7
325  ITA  7
345  YUG  9
350  GRC  7
380  SWD  8
385  NOR  8
390  DEN  8
395  ICE  10
530  ETH  7
560  SAF  11
630  IRN  12
640  TUR  9
651  EGY  7
652  SYR  13
660  LEB  13
663  JOR  13
666  ISR  14
670  SAU  7
732  ROK  12
740  JPN  12
750  IND  12
800  THI  12
840  PHI  12
850  INS  12
900  AUL  12
310  HUN  5
205  IRE  7
290  POL  7
365  RUS  10
375  FIN  10
645  IRQ  7
678  YAR  7
770  PAK  12
775  MYA  12
780  SRI  12
920  NEW  7
710  CHN  12
315  CZE  8
265  GDR  8
360  ROM  10
355  BUL  9

1955
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  3
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  2
130  ECU  1
135  PER  1
140  BRA  4
145  BOL  3
155  CHL  4
160  ARG  4
165  URU  4
200  UKG  3
210  NTH  3
211  BEL  3
212  LUX  3
220  FRN  1
225  SWZ  1
230  SPN  1
235  POR  1
260  GFR  1
305  AUS  1
325  ITA  1
345  YUG  1
350  GRC  1
380  SWD  3
385  NOR  3
390  DEN  3
395  ICE  5
530  ETH  1
560  SAF  1
630  IRN  1
640  TUR  1
651  EGY  1
652  SYR  3
660  LEB  3
666  ISR  1
670  SAU  6
713  TAW  6
732  ROK  1
740  JPN  6
750  IND  6
770  PAK  6
800  THI  6
840  PHI  6
850  INS  6
900  AUL  6
150  PAR  4
205  IRE  3
375  FIN  5
620  LIB  1
645  IRQ  1
663  JOR  3
678  YAR  3
775  MYA  6
780  SRI  6
920  NEW  3
811  CAM  7
817  RVN  7
265  GDR  5
290  POL  5
310  HUN  5
315  CZE  5
365  RUS  5
360  ROM  5
710  CHN  5
355  BUL  5
700  AFG  5
812  LAO  6

1956
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  2
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
145  BOL  2
150  PAR  1
155  CHL  1
160  ARG  1
165  URU  1
200  UKG  2
210  NTH  3
211  BEL  3
212  LUX  3
220  FRN  3
225  SWZ  4
230  SPN  1
235  POR  3
260  GFR  1
305  AUS  4
325  ITA  4
345  YUG  4
350  GRC  4
380  SWD  1
385  NOR  1
390  DEN  1
395  ICE  5
530  ETH  4
560  SAF  2
630  IRN  2
640  TUR  1
651  EGY  1
666  ISR  1
670  SAU  3
732  ROK  1
740  JPN  3
750  IND  5
770  PAK  3
800  THI  3
817  RVN  3
840  PHI  3
850  INS  3
900  AUL  2
205  IRE  2
375  FIN  5
620  LIB  4
625  SUD  5
645  IRQ  3
663  JOR  2
678  YAR  2
775  MYA  3
780  SRI  5
920  NEW  2
660  LEB  3
600  MOR  3
616  TUN  3
652  SYR  3
811  CAM  3
265  GDR  5
290  POL  5
315  CZE  5
365  RUS  5
310  HUN  5
360  ROM  5
355  BUL  5
710  CHN  5
339  ALB  5
812  LAO  3

1957
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  2
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  1
135  PER  1
140  BRA  1
145  BOL  2
150  PAR  1
155  CHL  1
160  ARG  1
165  URU  1
200  UKG  2
210  NTH  3
211  BEL  3
212  LUX  3
220  FRN  4
225  SWZ  4
230  SPN  5
235  POR  4
260  GFR  1
325  ITA  4
345  YUG  4
350  GRC  4
380  SWD  6
385  NOR  6
390  DEN  6
530  ETH  1
560  SAF  5
640  TUR  1
666  ISR  1
732  ROK  1
740  JPN  4
750  IND  2
770  PAK  2
800  THI  4
817  RVN  4
840  PHI  4
850  INS  7
900  AUL  8
205  IRE  2
375  FIN  9
452  GHA  2
620  LIB  4
625  SUD  2
630  IRN  2
645  IRQ  4
660  LEB  3
663  JOR  2
678  YAR  2
775  MYA  4
780  SRI  2
920  NEW  8
600  MOR  4
616  TUN  4
811  CAM  4
265  GDR  9
305  AUS  4
290  POL  9
310  HUN  9
315  CZE  9
365  RUS  9
670  SAU  4
355  BUL  9
360  ROM  9
395  ICE  9
651  EGY  9
700  AFG  9
710  CHN  9
339  ALB  9
652  SYR  3
812  LAO  4

1958
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  3
93  NIC  1
94  COS  3
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  3
135  PER  3
140  BRA  1
145  BOL  2
150  PAR  1
155  CHL  4
160  ARG  1
165  URU  1
200  UKG  2
210  NTH  5
211  BEL  5
212  LUX  5
220  FRN  5
225  SWZ  3
230  SPN  5
235  POR  5
260  GFR  3
290  POL  6
325  ITA  3
345  YUG  3
350  GRC  5
380  SWD  7
385  NOR  7
390  DEN  7
395  ICE  3
450  LBR  1
452  GHA  8
530  ETH  1
560  SAF  9
620  LIB  3
630  IRN  3
640  TUR  3
660  LEB  5
666  ISR  10
670  SAU  1
732  ROK  1
740  JPN  1
750  IND  2
770  PAK  2
800  THI  1
817  RVN  1
840  PHI  1
850  INS  5
900  AUL  1
920  NEW  1
205  IRE  2
365  RUS  3
375  FIN  3
625  SUD  2
645  IRQ  3
663  JOR  2
775  MYA  2
780  SRI  2
600  MOR  5
616  TUN  5
652  SYR  5
811  CAM  5
305  AUS  3
310  HUN  3
315  CZE  3
355  BUL  3
651  EGY  3
710  CHN  3
265  GDR  3
360  ROM  3
700  AFG  3
678  YAR  3

1959
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  2
91  HON  1
92  SAL  2
93  NIC  1
94  COS  2
95  PAN  1
100  COL  1
101  VEN  2
130  ECU  2
135  PER  2
140  BRA  3
145  BOL  2
150  PAR  3
155  CHL  2
160  ARG  3
165  URU  3
200  UKG  2
205  IRE  2
210  NTH  1
211  BEL  1
212  LUX  1
220  FRN  4
225  SWZ  4
230  SPN  2
235  POR  4
260  GFR  2
290  POL  2
305  AUS  4
325  ITA  4
345  YUG  5
350  GRC  4
380  SWD  2
385  NOR  2
390  DEN  2
395  ICE  5
450  LBR  1
452  GHA  2
530  ETH  4
560  SAF  2
620  LIB  4
630  IRN  2
640  TUR  2
651  EGY  5
660  LEB  1
666  ISR  2
732  ROK  1
740  JPN  1
750  IND  2
770  PAK  2
780  SRI  2
800  THI  1
811  CAM  4
817  RVN  1
840  PHI  1
850  INS  1
900  AUL  1
920  NEW  2
365  RUS  5
375  FIN  5
625  SUD  2
645  IRQ  4
663  JOR  2
775  MYA  2
812  LAO  2
710  CHN  2
600  MOR  4
616  TUN  4
438  GUI  4
310  HUN  5
315  CZE  5
355  BUL  2
265  GDR  5
360  ROM  5
339  ALB  4
700  AFG  5
678  YAR  2
670  SAU  1

1960
2  USA  1
20  CAN  2
40  CUB  1
41  HAI  1
42  DOM  1
70  MEX  1
90  GUA  3
91  HON  1
92  SAL  3
93  NIC  1
94  COS  3
95  PAN  1
100  COL  3
101  VEN  2
130  ECU  3
135  PER  3
140  BRA  3
145  BOL  2
150  PAR  4
155  CHL  5
160  ARG  4
165  URU  2
200  UKG  2
205  IRE  2
210  NTH  6
211  BEL  6
212  LUX  6
220  FRN  7
225  SWZ  7
230  SPN  7
235  POR  7
260  GFR  3
290  POL  5
305  AUS  8
325  ITA  7
345  YUG  8
350  GRC  9
380  SWD  10
385  NOR  10
390  DEN  10
395  ICE  1
450  LBR  3
452  GHA  5
490  DRC  6
530  ETH  7
560  SAF  5
620  LIB  7
630  IRN  9
640  TUR  5
651  EGY  3
660  LEB  6
666  ISR  5
700  AFG  1
732  ROK  9
740  JPN  9
750  IND  11
770  PAK  9
800  THI  9
817  RVN  9
840  PHI  9
850  INS  9
900  AUL  9
920  NEW  2
352  CYP  2
365  RUS  8
375  FIN  8
475  NIG  2
625  SUD  11
645  IRQ  7
663  JOR  6
775  MYA  11
780  SRI  2
812  LAO  11
710  CHN  2
433  SEN  7
434  BEN  7
436  NIR  7
437  CDI  7
438  GUI  7
461  TOG  7
471  CAO  7
481  GAB  7
482  CEN  7
483  CHA  7
484  CON  7
580  MAG  7
600  MOR  7
616  TUN  7
811  CAM  9
435  MAA  7
310  HUN  8
315  CZE  8
355  BUL  3
670  SAU  3
265  GDR  8
360  ROM  8
520  SOM  7
678  YAR  9

1961
2  USA  1
20  CAN  2
40  CUB  2
41  HAI  1
42  DOM  1
70  MEX  2
90  GUA  3
91  HON  1
92  SAL  3
93  NIC  2
94  COS  3
95  PAN  1
100  COL  3
101  VEN  2
130  ECU  3
135  PER  2
140  BRA  3
145  BOL  4
150  PAR  5
155  CHL  4
160  ARG  5
165  URU  4
200  UKG  4
210  NTH  3
211  BEL  6
212  LUX  3
220  FRN  7
225  SWZ  8
230  SPN  8
235  POR  6
260  GFR  3
290  POL  4
305  AUS  8
325  ITA  8
345  YUG  8
350  GRC  4
375  FIN  3
380  SWD  3
385  NOR  3
390  DEN  3
395  ICE  4
450  LBR  1
452  GHA  7
490  DRC  6
530  ETH  8
560  SAF  4
600  MOR  7
620  LIB  8
630  IRN  2
640  TUR  8
651  EGY  8
652  SYR  8
660  LEB  3
663  JOR  4
666  ISR  4
670  SAU  2
690  KUW  2
700  AFG  1
713  TAW  2
732  ROK  2
740  JPN  2
750  IND  4
770  PAK  2
800  THI  2
811  CAM  2
817  RVN  2
840  PHI  2
850  INS  2
900  AUL  2
920  NEW  2
339  ALB  2
710  CHN  2
205  IRE  4
352  CYP  8
365  RUS  8
451  SIE  4
475  NIG  4
510  TAZ  4
625  SUD  4
645  IRQ  8
775  MYA  2
780  SRI  4
432  MLI  7
433  SEN  7
434  BEN  7
436  NIR  7
437  CDI  7
438  GUI  7
439  BFO  7
461  TOG  7
471  CAO  7
481  GAB  7
482  CEN  7
483  CHA  7
484  CON  7
580  MAG  7
616  TUN  7
435  MAA  7
310  HUN  8
315  CZE  8
355  BUL  8
265  GDR  8
360  ROM  8
520  SOM  8
678  YAR  2
812  LAO  2

1962
2  USA  1
20  CAN  2
41  HAI  1
42  DOM  1
51  JAM  3
52  TRI  3
70  MEX  1
90  GUA  1
91  HON  1
92  SAL  1
93  NIC  1
94  COS  1
95  PAN  1
100  COL  1
101  VEN  1
130  ECU  4
135  PER  4
140  BRA  4
145  BOL  3
150  PAR  1
155  CHL  4
160  ARG  5
165  URU  6
200  UKG  3
210  NTH  7
211  BEL  7
212  LUX  7
220  FRN  8
225  SWZ  5
230  SPN  8
235  POR  8
260  GFR  4
290  POL  9
325  ITA  5
345  YUG  5
350  GRC  10
380  SWD  4
385  NOR  4
390  DEN  4
450  LBR  1
452  GHA  11
490  DRC  7
530  ETH  5
560  SAF  12
620  LIB  5
640  TUR  4
651  EGY  1
666  ISR  13
713  TAW  14
732  ROK  14
740  JPN  14
750  IND  3
770  PAK  15
800  THI  14
817  RVN  14
840  PHI  14
850  INS  14
900  AUL  14
920  NEW  3
710  CHN  2
40  CUB  14
205  IRE  3
352  CYP  3
365  RUS  4
375  FIN  4
395  ICE  3
451  SIE  3
475  NIG  4
500  UGA  3
510  TAZ  3
625  SUD  3
630  IRN  4
645  IRQ  5
663  JOR  3
690  KUW  14
775  MYA  14
780  SRI  3
652  SYR  7
660  LEB  7
433  SEN  8
434  BEN  8
435  MAA  8
436  NIR  8
437  CDI  8
439  BFO  11
461  TOG  8
471  CAO  8
481  GAB  8
483  CHA  8
484  CON  8
580  MAG  8
600  MOR  8
615  ALG  8
616  TUN  5
811  CAM  8
438  GUI  8
432  MLI  8
482  CEN  8
305  AUS  5
